"","date","week","tree","time","plot","site","species","mpa_mean","lwc_mean","mean_swc_per_dry_g_y0","mean_swc_g_y0","lfm_y0_percent","lfm_y1_percent","lfm_both_percent","lma_g_cm2","alas_cm2_per_mm2","sla_cm_g","lwa_g_cm2","rwc_y0_percent"
"54",2022-03-30,13,"2331","pd","Ridge","LL","live oak",0.391666666666667,0.618050941306755,NA,NA,98.6154378677743,85.7225783655545,NA,NA,NA,NA,NA,NA
"55",2022-03-30,13,"2343","pd","Hobbiton","LL","blue oak",0.906666666666667,1.47196652719665,NA,NA,157.191985121241,NA,NA,0.0083147501186522,7.67791640191854,120.592082368287,0.0122390338566604,NA
"56",2022-03-30,13,"2345","pd","Hobbiton","LL","live oak",0.2225,0.653448275862069,NA,NA,136.129032258065,78.6014813516238,NA,NA,NA,NA,NA,NA
"57",2022-03-30,13,"2346","pd","Hobbiton","LL","blue oak",1.06666666666667,1.33788819875776,NA,NA,208.257853150896,101.299283154122,NA,0.0129368169029727,6.99940013434021,77.3923351727485,0.0173080146639771,NA
"58",2022-03-30,13,"2347","pd","Hobbiton","LL","blue oak",1.23233333333333,1.35562913907285,NA,NA,158.682223747426,NA,NA,0.0099101188793991,7.69594948567021,101.083153739965,0.0134344459245894,NA
"59",2022-03-30,13,"2352","pd","MiddleEarth","LL","live oak",0.78975,0.556689342403628,NA,NA,556.5625,66.156966765486,NA,0.0124554546986336,NA,81.089411931015,0.00693381888552052,NA
"60",2022-03-30,13,"2354","pd","MiddleEarth","LL","live oak",0.8164,1.00911808669656,NA,NA,154.98289892676,21.9153560925713,NA,0.00786206896551724,NA,127.19298245614,0.00793375599195916,NA
"61",2022-03-30,13,"2360","pd","MiddleEarth","LL","blue oak",1.08133333333333,1.07714663143989,NA,NA,115.55137372977,NA,NA,0.0116244825181069,9.16621769097107,86.0603672015485,0.0125212721866108,NA
"62",2022-03-30,13,"2365","pd","MiddleEarth","LL","blue oak",1.10333333333333,1.10458015267176,NA,NA,129.786132256227,NA,NA,NA,NA,NA,NA,NA
"63",2022-03-30,13,"2367","pd","MiddleEarth","LL","blue oak",1.11,1.16523235800344,NA,NA,137.388747001006,NA,NA,NA,NA,NA,NA,NA
"64",2022-03-30,13,"2369","pd","MiddleEarth","LL","blue oak",1.045,1.09925,NA,NA,134.294831685646,NA,NA,NA,NA,NA,NA,NA
"65",2022-03-30,13,"2370","pd","Weathertop","LL","blue oak",1.16133333333333,1.60430107526882,NA,NA,133.548073416798,NA,NA,NA,NA,NA,NA,NA
"66",2022-03-30,13,"2371","pd","Weathertop","LL","blue oak",0.945,1.73909090909091,NA,NA,231.286018788979,NA,NA,0.00593067065766313,19.2170826339956,168.806326062905,0.0103139754255542,NA
"67",2022-03-30,13,"2372","pd","Weathertop","LL","blue oak",1.28333333333333,1.70778443113772,NA,NA,167.29633617174,NA,NA,0.00688992674873343,NA,145.441239446051,0.0117665096331663,NA
"68",2022-03-30,13,"2375","pd","Hobbiton","LL","blue oak",1.07333333333333,1.71105527638191,NA,NA,165.946712018141,NA,NA,NA,NA,NA,NA,NA
"69",2022-03-30,13,"2376","pd","MiddleEarth","LL","live oak",0.283333333333333,0.631536231884058,NA,NA,NA,86.3164774119762,NA,NA,NA,NA,NA,NA
"70",2022-03-30,13,"2377","pd","MiddleEarth","LL","live oak",0.243333333333333,0.5585931254996,NA,NA,NA,53.8614491370397,NA,0.0152102924761595,8.30440660463491,65.7450147019514,0.00849636481402101,NA
"71",2022-03-30,13,"2378","pd","MiddleEarth","LL","blue oak",0.585,1.02553802008608,NA,NA,107.812931749102,NA,NA,0.0130508011716301,6.43113547993802,76.8983340597244,0.0133840927940906,NA
"72",2022-03-30,13,"2379","pd","MiddleEarth","LL","blue oak",0.51,1.0042328042328,NA,NA,122.87054606789,NA,NA,0.0129438801505008,7.39329233367008,77.3839340386297,0.0129986690611907,NA
"73",2022-03-30,13,"2380","pd","MiddleEarth","LL","live oak",0.4464,0.619944082013048,NA,NA,218.259874069834,76.6017356952237,NA,0.0117606562163615,31.4220509759569,90.1740144163672,0.00729094922192327,NA
"74",2022-03-30,13,"2381","pd","Weathertop","LL","blue oak",0.433333333333333,1.02259174311927,NA,NA,128.730613544367,NA,NA,0.0144126717195723,6.05349038658208,69.4185880871927,0.0147382790967232,NA
"75",2022-03-30,13,"2382","pd","Weathertop","LL","blue oak",0.33,0.938289205702648,NA,NA,112.510396451345,NA,NA,0.0285398324188678,4.44190922514905,35.2764940306855,0.0267786166911861,NA
"76",2022-03-30,13,"2383","pd","Weathertop","LL","blue oak",0.436666666666667,0.990258620689655,NA,NA,112.292647808741,NA,NA,0.0133290015535083,5.70632981312178,76.8480935153169,0.0131991586935474,NA
"77",2022-03-30,13,"2384","pd","Weathertop","LL","blue oak",0.614285714285714,1.00533117932149,NA,NA,127.939949958299,NA,NA,0.012520000947856,6.40331178536054,79.9593915280032,0.0125867473180142,NA
"78",2022-04-04,14,"1478","pd","Low","Cucu Mesa","blue oak",0.5714,1.74375600384246,NA,NA,175.311648402621,NA,NA,0.00888836508159265,7.93061565455597,112.700972641756,0.0154991399753709,NA
"79",NA,14,"1478","md","Low","Cucu Mesa","blue oak",NA,NA,NA,NA,173.412347426145,NA,NA,0.00888836508159265,7.93061565455597,112.700972641756,NA,NA
"80",2022-04-04,14,"2004","pd","High","Cucu Mesa","blue oak",0.38925,1.01301729162619,NA,NA,118.124654304096,NA,NA,0.0158333276598419,5.96730943290191,63.1635932566963,0.0160394347034031,NA
"81",2022-04-04,14,"2005","md","High","Cucu Mesa","blue oak",2.13333333333333,0.8526937359215,NA,NA,108.362634786685,NA,NA,0.0145362507556816,10.0862021981546,68.8456351541789,0.0123949699631539,NA
"82",2022-04-04,14,"2005","pd","High","Cucu Mesa","blue oak",0.4295,1.03670053795577,NA,NA,131.804212092783,NA,NA,0.0145362507556816,10.0862021981546,68.8456351541789,0.0150697389782751,NA
"83",2022-04-04,14,"2006","pd","High","Cucu Mesa","blue oak",0.540666666666667,0.956377604714797,NA,NA,106.285509774974,NA,NA,NA,NA,NA,NA,NA
"84",2022-04-04,14,"2007","pd","High","Cucu Mesa","blue oak",0.36675,0.871411718442784,NA,NA,94.5303620018599,NA,NA,0.0149724590050347,8.84038444333559,66.7955756743534,0.0130471762308914,NA
"85",2022-04-04,14,"2007","md","High","Cucu Mesa","blue oak",2.1,0.77519292537438,NA,NA,93.7573356807512,NA,NA,0.0149724590050347,8.84038444333559,66.7955756743534,0.0116065442961608,NA
"86",2022-04-04,14,"2008","pd","High","Cucu Mesa","blue oak",0.6765,0.933194154488518,NA,NA,127.854226284008,NA,NA,0.0149467229167192,11.5159897858466,66.9518936741363,0.0139481944546419,NA
"87",2022-04-04,14,"2008","md","High","Cucu Mesa","blue oak",1.88333333333333,0.809241286132183,NA,NA,103.546052631579,NA,NA,0.0149467229167192,11.5159897858466,66.9518936741363,0.0120955052765872,NA
"88",NA,14,"2009","pd","Hobbiton","LL","blue oak",NA,NA,NA,NA,71.211792460651,NA,NA,0.0164839709380932,4.41888948848191,60.6664981559678,NA,NA
"89",2022-04-04,14,"2011","pd","Weathertop","LL","blue oak",0.856333333333333,0.973965002134016,NA,NA,142.023782813552,NA,NA,NA,NA,NA,NA,NA
"90",NA,14,"2012","md","Low","Cucu Mesa","blue oak",NA,NA,NA,NA,158.381231671554,NA,NA,0.00929503277105085,10.1087514404829,108.902848136891,NA,NA
"91",2022-04-04,14,"2012","pd","Low","Cucu Mesa","blue oak",0.505,1.67787916741218,NA,NA,185.393258426966,NA,NA,0.00929503277105085,10.1087514404829,108.902848136891,0.0155959418469597,NA
"92",2022-04-04,14,"2013","md","Low","Cucu Mesa","blue oak",1.6,1.29703712607908,NA,NA,188.848894967965,NA,NA,0.00880677644521445,6.92497477433593,114.123023060133,0.0114227160105219,NA
"93",2022-04-04,14,"2013","pd","Low","Cucu Mesa","blue oak",0.7244,1.56633183235192,NA,NA,197.452989752263,NA,NA,0.00880677644521445,6.92497477433593,114.123023060133,0.0137943342865465,NA
"94",2022-04-04,14,"2014","pd","Low","Cucu Mesa","blue oak",0.787,1.3767539498398,NA,NA,161.284393449928,NA,NA,0.0115526535158508,7.35275685385101,86.5731370577607,0.0159051613590782,NA
"95",2022-04-04,14,"2014","md","Low","Cucu Mesa","blue oak",2.46666666666667,1.28807692307692,NA,NA,185.153922542205,NA,NA,0.0115526535158508,7.35275685385101,86.5731370577607,0.0148807063940709,NA
"96",NA,14,"2015","md","Low","Cucu Mesa","blue oak",NA,NA,NA,NA,116.773895542578,NA,NA,0.0149738204619589,6.62704353902458,66.8082884152698,NA,NA
"97",2022-04-04,14,"2015","pd","Low","Cucu Mesa","blue oak",0.617666666666667,1.24515269025691,NA,NA,124.13432751511,NA,NA,0.0149738204619589,6.62704353902458,66.8082884152698,0.0186446928316321,NA
"98",2022-04-04,14,"2020","md","Chamise","Chamise","blue oak",2.43333333333333,0.801378362377712,NA,NA,106.37868574311,NA,NA,0.0147616098318504,11.2908134791755,67.7540836008227,0.011829634713107,NA
"99",2022-04-04,14,"2020","pd","Chamise","Chamise","blue oak",0.68625,1.0582889376371,NA,NA,131.675311737831,NA,NA,0.0147616098318504,11.2908134791755,67.7540836008227,0.0156220483867624,NA
"100",2022-04-04,14,"2021","md","Chamise","Chamise","blue oak",2.875,0.766964285714286,NA,NA,127.213027229044,NA,NA,0.0159221702579775,8.04211400048918,62.9337976209793,0.012211735938931,NA
"101",2022-04-04,14,"2021","pd","Chamise","Chamise","blue oak",0.1682,1.00603518821604,NA,NA,109.053288558733,NA,NA,0.0159221702579775,8.04211400048918,62.9337976209793,0.0160182635522923,NA
"102",NA,14,"2022","md","Chamise","Chamise","live oak",NA,NA,NA,NA,83.8892510545353,67.1770283307955,NA,0.0657399818392208,6.12789185337163,44.409571411359,0.0795339805850424,86.3488129963775
"103",2022-04-04,14,"2022","pd","Chamise","Chamise","live oak",0.18775,0.778552971576227,NA,NA,116.820957258223,92.8529547909273,NA,0.0176054713472461,9.16543768571722,57.1651685587856,0.0137067920333985,NA
"104",2022-04-04,14,"2023","pd","Chamise","Chamise","live oak",0.323,0.691372665283131,NA,NA,110.306507261494,85.3983745425179,NA,0.0192066398315525,9.28270164528345,52.2395669717128,0.0132789457714736,NA
"105",2022-04-04,14,"2024","pd","Chamise","Chamise","blue oak",0.413,1.21058516585911,NA,NA,135.644021449625,NA,NA,0.0170844880485799,6.66289228385986,60.7511206371123,0.0206822277979081,NA
"106",2022-04-04,14,"2024","md","Chamise","Chamise","blue oak",2.25,0.844240039350713,NA,NA,116.238159675237,NA,NA,0.0170844880485799,6.66289228385986,60.7511206371123,0.0144234088624199,NA
"107",NA,14,"2025","md","Chamise","Chamise","blue oak",NA,NA,NA,NA,105.552692604999,NA,NA,0.0139936833236201,7.67856983095375,71.5073010919785,NA,NA
"108",2022-04-04,14,"2025","pd","Chamise","Chamise","blue oak",0.1056,0.936752483275897,NA,NA,121.677410506103,NA,NA,0.0139936833236201,7.67856983095375,71.5073010919785,0.0131086176035777,NA
"109",2022-04-04,14,"2026","pd","Shedd","Chamise","blue oak",0.4384,NA,NA,NA,115.583839616324,NA,NA,0.0145652828992558,7.16596504191475,68.659970264382,NA,NA
"110",2022-04-04,14,"2026","md","Shedd","Chamise","blue oak",2.6,0.729082929274854,NA,NA,97.7123578888992,NA,NA,0.0145652828992558,7.16596504191475,68.659970264382,0.0106192991219064,NA
"111",NA,14,"2027","md","Shedd","Chamise","blue oak",NA,NA,NA,NA,109.351554826714,NA,NA,0.014227727041394,9.1759474906079,70.7270744947795,NA,NA
"112",2022-04-04,14,"2027","pd","Shedd","Chamise","blue oak",0.572666666666667,1.03777929387685,NA,NA,110.638216948121,NA,NA,0.014227727041394,9.1759474906079,70.7270744947795,0.0147652405224904,NA
"113",2022-04-04,14,"2028","pd","Shedd","Chamise","blue oak",0.53675,0.849508109545334,NA,NA,106.288942866195,NA,NA,0.0155749233447129,8.21355441322244,64.7801701415064,0.0132310236868805,NA
"114",NA,14,"2028","md","Shedd","Chamise","blue oak",NA,NA,NA,NA,78.2271975217376,NA,NA,0.0155749233447129,8.21355441322244,64.7801701415064,NA,NA
"115",NA,14,"2029","md","Shedd","Chamise","live oak",NA,NA,NA,NA,109.072050891993,66.2993223130027,NA,NA,NA,NA,NA,NA
"116",2022-04-04,14,"2029","pd","Shedd","Chamise","live oak",0.2346,0.955947638019351,NA,NA,118.573206138532,63.2091651231392,NA,NA,NA,NA,NA,NA
"117",NA,14,"2030","md","Shedd","Chamise","live oak",NA,NA,NA,NA,62.5973883104458,51.3734645828262,NA,0.0191212707431219,6.49017874298625,54.0158493934708,0.0109612488585371,75.0139869680389
"118",2022-04-04,14,"2030","pd","Shedd","Chamise","live oak",0.1886,0.826998150811588,NA,NA,86.2889492336724,115.210020719533,NA,NA,NA,NA,NA,NA
"119",2022-04-04,14,"2031","pd","Shedd","Chamise","blue oak",0.244,0.961170708955224,NA,NA,133.525783370343,99.0532096193902,NA,0.0155072231961128,7.94818101746754,64.5679575012974,0.0149050887133347,NA
"120",NA,14,"2031",NA,NA,NA,NA,NA,NA,NA,NA,52.1850747311478,NA,NA,0.0155072231961128,7.94818101746754,64.5679575012974,NA,NA
"121",2022-04-04,14,"2085","pd","Low","PineNeedle","blue oak",0.518,1.6518648258809,NA,NA,166.972829503388,NA,NA,0.0103572475397523,5.17301388583601,97.1439270078177,0.0171087729038582,NA
"122",2022-04-04,14,"2086","pd","Low","PineNeedle","blue oak",0.756333333333333,1.8236641221374,NA,NA,239.16011181174,NA,NA,0.0107109389340365,7.58119143127241,93.8839562140646,0.019533155048407,NA
"123",2022-04-04,14,"2086","md","Low","PineNeedle","blue oak",0.8625,1.68135795692511,NA,NA,188.58940397351,NA,NA,0.0107109389340365,7.58119143127241,93.8839562140646,0.0180089224028813,NA
"124",2022-04-04,14,"2087","pd","Low","PineNeedle","blue oak",0.617,1.81722054380665,NA,NA,214.544143671757,NA,NA,0.00911953053757709,12.2842011355684,109.99946925758,0.0165721982427572,NA
"125",NA,14,"2087","md","Low","PineNeedle","blue oak",NA,NA,NA,NA,138.97095478122,NA,NA,0.00911953053757709,12.2842011355684,109.99946925758,NA,NA
"126",2022-04-04,14,"2088","pd","Low","PineNeedle","blue oak",0.201,NA,NA,NA,169.590382902939,NA,NA,0.0114971760174387,5.96738727923887,87.0749181876224,NA,NA
"127",NA,14,"2088","md","Low","PineNeedle","blue oak",NA,NA,NA,NA,89.1028600866575,55.297869256414,NA,0.013693573091314,3.46295699344347,75.3694875314434,NA,NA
"128",2022-04-04,14,"2089","pd","Low","PineNeedle","live oak",0.2202,0.651821436091809,NA,NA,NA,91.004701252032,NA,NA,NA,NA,NA,NA
"129",2022-04-04,14,"2090","pd","Low","PineNeedle","blue oak",0.874666666666667,1.4502581538849,NA,NA,168.440326052215,NA,NA,0.0119714292570988,10.7168013022435,83.6847907697217,0.0173616628937638,NA
"130",2022-04-04,14,"2091","pd","Low","PineNeedle","live oak",0.129,0.637688139674895,NA,NA,NA,79.1362087544049,NA,NA,NA,NA,NA,NA
"131",NA,14,"2091",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4469881778946,NA,NA,NA,NA,NA,NA
"132",2022-04-04,14,"2092","pd","Low","PineNeedle","live oak",0.109333333333333,0.654942866128525,NA,NA,-83.5428571428571,77.8103044496487,NA,NA,NA,NA,NA,NA
"133",NA,14,"2092","md","Low","PineNeedle","live oak",NA,NA,NA,NA,73.5287869131081,73.3866569714597,NA,NA,NA,NA,NA,NA
"134",2022-04-04,14,"2093","pd","Low","PineNeedle","live oak",0.15425,0.614782183064121,NA,NA,274.617737003058,72.0268553801488,NA,0.0193810622622798,2.87316921536603,51.6125147579693,0.0119151317677061,NA
"135",NA,14,"2093","md","Low","PineNeedle","live oak",NA,NA,NA,NA,94.874022589053,65.860816098379,NA,0.0193810622622798,2.87316921536603,51.6125147579693,NA,NA
"136",2022-04-04,14,"2301","pd","Hobbiton","LL","live oak",2.25066666666667,NA,NA,NA,NA,61.023398723706,NA,NA,NA,NA,NA,NA
"137",NA,14,"2331","pd","Ridge","LL","live oak",NA,NA,NA,NA,91.1111111111111,58.6849168008588,NA,NA,NA,NA,NA,NA
"138",NA,14,"2343","pd","Hobbiton","LL","blue oak",NA,NA,NA,NA,111.012590409858,NA,NA,NA,NA,NA,NA,NA
"139",NA,14,"2347","pd","Hobbiton","LL","blue oak",NA,NA,NA,NA,113.750506277845,NA,NA,NA,NA,NA,NA,NA
"140",NA,14,"2352","pd",NA,NA,NA,NA,NA,NA,NA,130.230543342506,49.0734674777726,NA,NA,NA,NA,NA,NA
"141",NA,14,"2354","pd","MiddleEarth","LL","live oak",NA,NA,NA,NA,101.025943396226,65.2983802216539,NA,NA,NA,NA,NA,NA
"142",NA,14,"2360","pd","MiddleEarth","LL","blue oak",NA,NA,NA,NA,85.9569110240627,NA,NA,NA,NA,NA,NA,NA
"143",NA,14,"2365","pd","MiddleEarth","LL","blue oak",NA,NA,NA,NA,99.1851851851852,NA,NA,NA,NA,NA,NA,NA
"144",NA,14,"2367","pd","MiddleEarth","LL","blue oak",NA,NA,NA,NA,95.2129963898917,NA,NA,NA,NA,NA,NA,NA
"145",NA,14,"2369","pd","MiddleEarth","LL","blue oak",NA,NA,NA,NA,97.5563636363637,NA,NA,NA,NA,NA,NA,NA
"146",NA,14,"2370","pd","Weathertop","LL","blue oak",NA,NA,NA,NA,122.830319888734,NA,NA,NA,NA,NA,NA,NA
"147",NA,14,"2371","pd","Weathertop","LL","blue oak",NA,NA,NA,NA,154.645892351275,NA,NA,NA,NA,NA,NA,NA
"148",NA,14,"2372","pd","Weathertop","LL","blue oak",NA,NA,NA,NA,116.161309884779,NA,NA,NA,NA,NA,NA,NA
"149",NA,14,"2377","pd","MiddleEarth","LL","live oak",NA,NA,NA,NA,91.1023622047244,62.5474410580794,NA,NA,NA,NA,NA,NA
"150",NA,14,"2378","pd","MiddleEarth","LL","blue oak",NA,NA,NA,NA,91.9923076923077,NA,NA,NA,NA,NA,NA,NA
"151",2022-04-06,14,"2380","md","MiddleEarth","LL","live oak",3.2,0.558678222136148,NA,NA,125.481403323661,NA,NA,NA,NA,NA,NA,NA
"152",NA,14,"2381","pd","Weathertop","LL","blue oak",NA,NA,NA,NA,NA,104.039372272263,NA,NA,NA,NA,NA,NA
"153",NA,14,"2383","pd","Weathertop","LL","blue oak",NA,NA,NA,NA,117.047891327541,NA,NA,NA,NA,NA,NA,NA
"154",NA,14,"2384","pd","Weathertop","LL","blue oak",NA,NA,NA,NA,148.467909846933,NA,NA,NA,NA,NA,NA,NA
"155",NA,14,"2385","md",NA,NA,NA,NA,NA,NA,NA,147.451195345111,NA,NA,NA,NA,NA,NA,NA
